Age,DailyRate,DistanceFromHome,HourlyRate,JobLevel,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyRate,MonthlyIncome,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,Department_Human Resources,Department_Research & Development,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Married,OverTime_Yes,Education_1,Education_2,Education_3,Education_4,EnvironmentSatisfaction_1,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,JobInvolvement_1,JobInvolvement_2,JobInvolvement_3,JobSatisfaction_1,JobSatisfaction_2,JobSatisfaction_3,PerformanceRating_3,RelationshipSatisfaction_1,RelationshipSatisfaction_2,RelationshipSatisfaction_3,WorkLifeBalance_1,WorkLifeBalance_2,WorkLifeBalance_3,IsMale
37,1040,2,100,2,5,14,1,17,2,1,0,0,0,15850.0,5163.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
59,1420,2,32,5,9,21,1,30,3,3,2,2,2,21922.0,18844.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
50,1115,1,73,5,3,19,0,28,1,8,3,0,7,9755.0,18172.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.0
25,240,5,46,2,1,11,0,6,1,6,4,0,3,26959.0,5744.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1.0
25,1280,7,64,1,1,11,2,2,2,2,2,2,1,26897.0,2889.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0
22,534,15,59,1,1,15,0,1,5,0,0,0,0,23785.0,2871.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
51,1456,1,30,3,3,20,0,23,1,13,12,12,8,25796.0,7484.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.0
34,658,7,66,2,1,24,0,9,3,9,7,0,6,22887.0,6074.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0
54,142,26,30,4,2,12,0,23,3,5,3,4,4,13871.0,17328.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
24,1127,18,52,1,0,12,1,6,2,5,3,1,2,13257.0,2774.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1.0
34,1031,6,45,2,6,15,1,12,3,1,0,0,0,15000.0,4505.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0.0
37,1189,3,87,3,2,12,0,12,3,5,3,1,3,14506.0,7428.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0
34,1354,5,45,3,2,12,0,14,6,11,10,5,8,5615.0,11631.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0
36,1467,11,92,3,0,14,1,10,6,9,7,2,8,22952.0,9738.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
36,922,3,39,1,5,22,1,7,2,1,0,0,0,2561.0,2835.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0
43,394,26,92,4,1,12,2,25,3,25,12,4,12,19494.0,16959.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
30,1312,23,96,1,1,25,3,10,2,10,7,0,9,22310.0,2613.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1.0
33,750,22,95,2,0,13,1,8,2,7,7,0,7,15480.0,6146.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1.0
56,441,14,72,1,9,18,3,7,2,5,4,4,3,4510.0,4963.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0
51,684,6,51,5,7,13,0,23,5,20,18,15,15,6462.0,19537.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1.0
31,249,6,76,2,4,18,0,12,3,7,7,7,7,20739.0,6172.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1.0
26,841,6,46,1,1,19,0,5,3,5,4,4,3,23300.0,2368.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.0
58,147,23,94,3,1,12,1,40,3,40,10,15,6,3465.0,10312.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
19,528,22,50,1,1,19,0,0,2,0,0,0,0,26820.0,1675.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0
22,594,2,100,1,0,14,1,3,2,2,1,2,1,19299.0,2523.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1.0
49,470,20,96,2,1,14,0,16,2,15,11,5,11,5549.0,6567.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0.0
43,957,28,72,1,4,12,0,18,2,3,2,1,2,16090.0,4739.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0
50,809,12,77,3,4,11,0,16,3,2,2,2,1,6645.0,9208.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
31,542,20,71,2,3,11,1,4,2,2,2,2,2,24788.0,4559.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0
41,802,9,96,3,3,13,1,12,2,9,7,0,7,21196.0,8189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1.0
26,1355,25,61,1,1,23,1,8,3,8,7,5,7,8916.0,2942.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0
36,216,6,84,2,6,20,2,7,0,3,2,0,1,2819.0,4941.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0
51,1150,8,53,3,2,15,0,18,2,4,2,0,3,25150.0,10650.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
39,1329,4,47,2,4,14,1,17,1,15,11,5,9,14590.0,5902.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.0
25,959,28,41,2,2,18,0,6,3,2,2,2,2,24835.0,8639.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.0
30,1240,9,48,2,0,19,0,12,2,11,9,4,7,13982.0,6347.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0
32,1033,9,41,1,7,22,0,10,2,5,4,0,4,10224.0,4200.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
45,1316,29,83,1,5,13,0,9,2,6,5,0,3,9752.0,3452.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.0
38,364,3,32,2,3,20,0,19,2,3,2,2,2,2302.0,4317.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0
30,438,18,75,1,1,14,0,5,4,5,4,0,4,23910.0,2632.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.0
32,689,9,35,2,0,17,3,9,2,8,7,0,7,22812.0,4668.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
30,201,5,84,1,5,14,1,8,3,3,2,2,2,10415.0,3204.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0
30,1427,2,35,1,0,13,0,6,3,5,3,1,2,11162.0,2720.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0
41,857,10,91,4,4,13,1,21,2,7,6,7,7,12888.0,17181.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1.0
41,933,9,94,1,2,21,1,7,2,5,0,1,4,6961.0,2238.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0
19,1181,3,79,1,1,14,0,1,3,1,0,0,0,16102.0,1483.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0
40,1395,26,54,2,1,11,1,20,2,20,7,2,13,8504.0,5605.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0
35,662,1,94,3,1,13,2,10,3,10,8,0,6,11439.0,7295.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1.0
53,1436,6,34,2,2,20,1,13,3,7,7,4,5,16047.0,2306.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0
45,194,9,60,2,8,18,1,20,2,17,9,0,15,10901.0,2348.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.0
32,967,8,43,3,1,14,0,9,2,9,8,3,7,15589.0,8998.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
29,1496,1,41,2,1,13,1,10,1,10,7,0,9,26283.0,4319.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1.0
51,1169,7,34,2,2,17,0,10,2,1,0,0,0,13983.0,6132.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.0
58,1145,9,75,1,4,20,1,9,3,1,0,0,0,11873.0,3346.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0
40,630,4,67,3,7,11,1,15,2,12,11,2,11,8552.0,10855.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1.0
34,303,2,75,1,6,18,1,6,3,4,3,1,2,11314.0,2231.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0
22,1256,19,80,1,1,24,2,2,6,2,2,2,2,11992.0,2323.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0
27,691,9,57,1,6,18,1,6,1,2,2,2,2,5970.0,2024.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0
28,440,21,42,1,1,11,1,5,2,5,2,0,2,6672.0,2713.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0
57,334,24,83,3,3,16,1,12,2,5,3,1,4,23402.0,9439.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0
27,1450,3,79,1,1,15,1,1,2,1,1,0,1,25326.0,2566.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0
50,1452,11,53,5,3,15,0,21,5,5,4,4,4,17053.0,19926.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.0
41,465,14,56,1,4,12,1,13,2,9,8,1,8,4609.0,2451.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1.0
30,1339,5,41,3,2,12,1,12,2,10,9,7,4,8053.0,9419.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
38,702,1,59,2,4,22,0,12,2,8,3,0,7,12930.0,8686.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
32,120,6,43,1,3,20,0,8,2,5,4,1,4,12430.0,3038.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1.0
27,1157,17,51,1,0,16,1,6,3,5,2,1,1,13364.0,3058.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0
19,602,1,100,1,0,21,0,1,5,0,0,0,0,20989.0,2325.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
36,1480,3,30,1,4,12,0,13,3,8,7,7,2,15062.0,2088.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1.0
30,111,9,66,2,1,11,2,12,4,12,9,6,10,11012.0,3072.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1.0
45,1268,4,30,2,4,11,1,9,3,5,4,0,3,6319.0,5006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0
56,713,8,67,1,4,18,1,19,3,2,2,2,2,13939.0,4257.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0
19,303,2,47,1,1,22,0,1,3,1,0,1,0,9241.0,1102.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0
46,526,1,92,3,1,25,3,24,2,24,13,15,7,2137.0,10453.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0
38,1380,9,75,1,1,12,0,2,3,2,2,2,1,6319.0,2288.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
31,140,12,95,1,8,23,1,7,0,4,2,0,2,6984.0,3929.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
34,629,27,95,1,2,15,0,9,3,3,2,1,2,5711.0,2311.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0
41,1356,20,70,1,1,22,0,4,5,4,3,0,2,21728.0,3140.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
50,328,1,86,1,2,15,1,5,2,3,2,0,2,3425.0,3690.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1.0
53,1084,13,57,2,1,11,2,5,3,4,2,1,3,26250.0,4450.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0
33,931,14,72,1,1,13,1,8,5,8,7,1,6,4673.0,2756.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0
40,989,4,46,5,1,14,1,21,2,20,8,9,9,6499.0,19033.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0
55,692,14,61,5,8,11,0,36,3,24,15,2,15,13339.0,18722.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.0
34,1069,2,45,2,1,17,0,10,2,10,9,1,9,14074.0,9547.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1.0
51,313,3,98,4,3,18,0,21,6,7,7,1,0,7192.0,13734.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.0
52,699,1,65,5,0,14,1,34,5,33,18,11,9,5678.0,6481.866818959989,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1.0
27,894,9,99,1,1,16,0,7,2,7,7,0,3,11781.0,2279.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0
35,556,23,50,2,3,13,0,8,1,1,0,0,1,15497.0,5916.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1.0
43,1344,7,37,1,4,14,3,7,3,5,4,2,2,5228.0,2089.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
45,1195,2,65,4,9,23,1,22,1,20,8,11,8,20462.0,16792.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
37,290,21,65,1,1,12,1,8,3,8,7,1,7,22977.0,3564.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0
35,138,2,37,2,5,11,0,10,5,6,2,1,2,15986.0,4425.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0
42,926,21,36,2,2,16,1,11,5,5,3,0,2,16439.0,5265.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0
38,1261,2,88,2,9,14,0,14,3,1,0,0,0,7259.0,6553.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1.0
38,1084,29,54,2,3,18,1,9,3,7,7,1,7,4185.0,6261.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1.0
49,1002,18,92,2,1,15,2,7,0,7,7,1,7,23793.0,6804.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0
34,878,10,43,1,1,17,1,5,4,5,3,2,0,5972.0,3815.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0
40,905,19,99,2,8,15,1,15,2,7,2,3,7,16523.0,2741.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.0
38,1180,29,70,2,7,19,0,17,2,1,0,0,0,11354.0,6673.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1.0
29,121,27,35,3,1,22,3,10,3,10,4,1,9,24525.0,7639.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
22,1136,5,60,1,1,16,1,4,2,4,2,2,2,12392.0,2328.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1.0
36,635,18,73,1,1,13,0,8,2,8,1,1,7,7703.0,2153.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0
40,1151,9,63,2,9,14,1,5,5,3,2,0,2,14242.0,4876.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0
46,644,1,97,3,7,16,1,17,3,4,2,0,3,12368.0,9396.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1.0
32,1045,4,32,3,1,11,0,14,2,14,8,9,8,25812.0,10400.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.0
30,829,1,88,3,1,22,0,12,2,11,8,5,8,20925.0,8474.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1.0
27,1242,20,90,2,1,14,0,7,2,7,7,0,7,12916.0,9981.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0
